INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232010496,3801,,M/V ACCIDENT - OTHER,E13, ,0,2023-02-08 20:01:00+00,2023,2,Wednesday,20,,S HUNTINGTON AVE,42.33136931178348,-71.11185115618986,"(42.33136931178348, -71.11185115618986)"
232010491,1402,,VANDALISM,B3, ,0,2023-02-08 20:02:00+00,2023,2,Wednesday,20,,HANSBOROUGH ST,42.288103616599585,-71.0915333505867,"(42.288103616599585, -71.0915333505867)"
232010626,616,,LARCENY THEFT OF BICYCLE,D4,167,0,2023-02-08 20:05:00+00,2023,2,Wednesday,20,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232010499,1831,,SICK ASSIST,B2, ,0,2023-02-08 20:14:00+00,2023,2,Wednesday,20,,DIMOCK ST,42.31949779193633,-71.09707351753512,"(42.31949779193633, -71.09707351753512)"
232010503,3301,,VERBAL DISPUTE,D4, ,0,2023-02-08 20:36:00+00,2023,2,Wednesday,20,,WESTLAND AVE,42.34376458213396,-71.08866865414066,"(42.34376458213396, -71.08866865414066)"
232010509,1831,,SICK ASSIST,E13, ,0,2023-02-08 20:45:00+00,2023,2,Wednesday,20,,ROUND HILL ST,42.32350737712112,-71.10485921478637,"(42.32350737712112, -71.10485921478637)"
232010512,801,,ASSAULT - SIMPLE,C6, ,0,2023-02-08 20:45:00+00,2023,2,Wednesday,20,,CONGRESS ST,42.349249300694446,-71.04451924280907,"(42.349249300694446, -71.04451924280907)"
232011134,2647,,THREATS TO DO BODILY HARM,B2,587,0,2023-02-08 20:50:00+00,2023,2,Wednesday,20,,ALLEGHANY ST,42.33056976709614,-71.0995908942997,"(42.33056976709614, -71.0995908942997)"
232010500,2647,,THREATS TO DO BODILY HARM,B2, ,0,2023-02-08 20:52:00+00,2023,2,Wednesday,20,,WASHINGTON ST,42.305766857734,-71.08097517447082,"(42.305766857734, -71.08097517447082)"
232010575,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2023-02-08 21:00:00+00,2023,2,Wednesday,21,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
232010568,3115,,INVESTIGATE PERSON,A1,77,0,2023-02-08 21:00:00+00,2023,2,Wednesday,21,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
232010506,801,,ASSAULT - SIMPLE,D4,283,0,2023-02-08 21:00:00+00,2023,2,Wednesday,21,,HUNTINGTON AVE,42.340449655617164,-71.08845934677487,"(42.340449655617164, -71.08845934677487)"
232010504,3301,,VERBAL DISPUTE,C6,914,0,2023-02-08 21:07:00+00,2023,2,Wednesday,21,,OLD COLONY AVE,42.32775523388775,-71.0525683693145,"(42.32775523388775, -71.0525683693145)"
232010510,3115,,INVESTIGATE PERSON,C11,356,0,2023-02-08 21:45:00+00,2023,2,Wednesday,21,,GENEVA AVE,42.298488661543864,-71.06313294177963,"(42.298488661543864, -71.06313294177963)"
232010513,1831,,SICK ASSIST,B2,611,0,2023-02-08 22:00:00+00,2023,2,Wednesday,22,,MISSION PARK DR,42.334068846193226,-71.10748198238643,"(42.334068846193226, -71.10748198238643)"
232012053,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,200,0,2023-02-08 22:00:00+00,2023,2,Wednesday,22,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232010519,540,,BURGLARY - COMMERICAL,D14, ,0,2023-02-08 22:02:00+00,2023,2,Wednesday,22,,LINCOLN ST,42.358159535735126,-71.14223133988268,"(42.358159535735126, -71.14223133988268)"
232010526,1831,,SICK ASSIST,D4,133,0,2023-02-08 22:11:00+00,2023,2,Wednesday,22,,DARTMOUTH ST,42.35108143891759,-71.07782174009363,"(42.35108143891759, -71.07782174009363)"
232010529,3116,,HARBOR INCIDENT / VIOLATION,A7, ,0,2023-02-08 22:30:00+00,2023,2,Wednesday,22,,DEER ISLAND RD,42.35024510706628,-70.95372636457485,"(42.35024510706628, -70.95372636457485)"
232010525,3115,,INVESTIGATE PERSON,B3, ,0,2023-02-08 22:49:00+00,2023,2,Wednesday,22,,STRATTON ST,42.29017432140568,-71.08808524853369,"(42.29017432140568, -71.08808524853369)"
232010527,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2023-02-08 22:52:00+00,2023,2,Wednesday,22,,MAPLE ST,42.30978746396177,-71.08503095846625,"(42.30978746396177, -71.08503095846625)"
232010786,1831,,SICK ASSIST,C11,366,0,2023-02-09 00:00:00+00,2023,2,Thursday,0,,FLORIDA ST,42.28950568506586,-71.05907319675069,"(42.28950568506586, -71.05907319675069)"
232013991,1109,,FRAUD - WIRE,C11,355,0,2023-02-09 00:00:00+00,2023,2,Thursday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232010427,1831,,SICK ASSIST,A15,900,0,2023-02-08 16:00:00+00,2023,2,Wednesday,16,,BUNKER HILL STREET,,,
232010543,1102,,FRAUD - FALSE PRETENSE / SCHEME,B3, ,0,2023-02-08 16:00:00+00,2023,2,Wednesday,16,,VERRILL ST,42.281641456853706,-71.08851499031779,"(42.281641456853706, -71.08851499031779)"
232010420,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D14, ,0,2023-02-08 16:06:00+00,2023,2,Wednesday,16,,"GLENVILLE AVE & PRICE RD
BRIGHTON  MA 02134
UNITED",42.34952896559883,-71.13472298218514,"(42.34952896559883, -71.13472298218514)"
232010415,3115,,INVESTIGATE PERSON,A7,15,0,2023-02-08 16:08:00+00,2023,2,Wednesday,16,,MOORE ST,42.38291031026319,-71.01860584610446,"(42.38291031026319, -71.01860584610446)"
232010414,613,,LARCENY SHOPLIFTING,B2, ,0,2023-02-08 16:14:00+00,2023,2,Wednesday,16,,BLUE HILL AVE,42.308969992788,-71.08284838641052,"(42.308969992788, -71.08284838641052)"
232010410,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3, ,0,2023-02-08 16:18:00+00,2023,2,Wednesday,16,,GLENWAY ST,42.29843274914298,-71.08122675231225,"(42.29843274914298, -71.08122675231225)"
232010914,1402,,VANDALISM,D4,167,0,2023-02-09 00:00:00+00,2023,2,Thursday,0,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232010723,2907,,VAL - OPERATING AFTER REV/SUSP.,B3, ,0,2023-02-09 00:00:00+00,2023,2,Thursday,0,,"CUMMINS HWY & ITASCA ST
MATTAPAN  MA 02126
UNITED ",42.27134103572031,-71.10465203416013,"(42.27134103572031, -71.10465203416013)"
232020970,2647,,THREATS TO DO BODILY HARM,A1,81,0,2023-02-09 00:00:00+00,2023,2,Thursday,0,,MICHELANGELO STREET,,,
232010536,3301,,VERBAL DISPUTE,E18,496,0,2023-02-09 00:30:00+00,2023,2,Thursday,0,,METROPOLITAN AVE,42.268472091573074,-71.11941322613514,"(42.268472091573074, -71.11941322613514)"
232010540,3115,,INVESTIGATE PERSON,C11, ,0,2023-02-09 00:31:00+00,2023,2,Thursday,0,,TRENT ST,42.30918418761705,-71.06553968822408,"(42.30918418761705, -71.06553968822408)"
232010541,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,334,0,2023-02-09 00:34:00+00,2023,2,Thursday,0,,HANCOCK ST,42.312230055573075,-71.0639136677569,"(42.312230055573075, -71.0639136677569)"
232010550,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B3, ,0,2023-02-09 00:45:00+00,2023,2,Thursday,0,,MORTON ST,42.279950830364186,-71.0818541712053,"(42.279950830364186, -71.0818541712053)"
232010545,1831,,SICK ASSIST,A7, ,0,2023-02-09 01:23:00+00,2023,2,Thursday,1,,BENNINGTON ST,42.38425125528693,-71.01381492456068,"(42.38425125528693, -71.01381492456068)"
232010546,3410,,TOWED MOTOR VEHICLE,A7, ,0,2023-02-09 01:42:00+00,2023,2,Thursday,1,,PUTNAM ST,42.377481737546475,-71.03128680590918,"(42.377481737546475, -71.03128680590918)"
232010620,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2023-02-09 01:45:00+00,2023,2,Thursday,1,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232026339,3115,,INVESTIGATE PERSON,E13,582,0,2023-02-09 02:00:00+00,2023,2,Thursday,2,,CENTRE STREET,,,
232010548,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,2023-02-09 02:09:00+00,2023,2,Thursday,2,,"DOUGLASS PARK & TREMONT ST
ROXBURY  MA 02118
UNITE",42.337893992235806,-71.08296801087428,"(42.337893992235806, -71.08296801087428)"
232010549,900,,ARSON,A1,121,0,2023-02-09 02:34:00+00,2023,2,Thursday,2,,"CHARLES ST S & WARRENTON PL
BOSTON  MA 02116
UNITE",42.34968296487732,-71.066561039594,"(42.34968296487732, -71.066561039594)"
232010563,3502,,MISSING PERSON - LOCATED,A7, ,0,2023-02-09 02:38:00+00,2023,2,Thursday,2,,BENNINGTON ST,42.38737815470638,-71.00471909221612,"(42.38737815470638, -71.00471909221612)"
232010551,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4, ,0,2023-02-09 02:56:00+00,2023,2,Thursday,2,,BURBANK ST,42.344474085418845,-71.0888932603075,"(42.344474085418845, -71.0888932603075)"
232010556,3301,,VERBAL DISPUTE,B3, ,0,2023-02-09 03:01:00+00,2023,2,Thursday,3,,WHEATLAND AVE,42.292689476390876,-71.0770281294832,"(42.292689476390876, -71.0770281294832)"
232010555,2907,,VAL - OPERATING AFTER REV/SUSP.,D4, ,0,2023-02-09 03:12:00+00,2023,2,Thursday,3,,"TREMONT ST & UNION PARK
BOSTON  MA 02118
UNITED ST",42.34362000918929,-71.07230003521457,"(42.34362000918929, -71.07230003521457)"
232010553,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,2023-02-09 03:15:00+00,2023,2,Thursday,3,,DIMOCK ST,42.31949779193633,-71.09707351753512,"(42.31949779193633, -71.09707351753512)"
232010560,1831,,SICK ASSIST,B3,465,0,2023-02-09 03:40:00+00,2023,2,Thursday,3,,HANSBOROUGH ST,42.288103616599585,-71.0915333505867,"(42.288103616599585, -71.0915333505867)"
232010641,2610,,TRESPASSING,D14,778,0,2023-02-09 03:49:00+00,2023,2,Thursday,3,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232010557,3410,,TOWED MOTOR VEHICLE,D4, ,0,2023-02-09 03:50:00+00,2023,2,Thursday,3,,"LENOX ST & SHAWMUT AVE
ROXBURY  MA 02118
UNITED ST",42.33593698434547,-71.08008805038727,"(42.33593698434547, -71.08008805038727)"
232010559,3114,,INVESTIGATE PROPERTY,B2, ,0,2023-02-09 03:51:00+00,2023,2,Thursday,3,,WINTHROP ST,42.32246879065495,-71.07454158006362,"(42.32246879065495, -71.07454158006362)"
232010562,1831,,SICK ASSIST,D4, ,0,2023-02-09 04:23:00+00,2023,2,Thursday,4,,"DARTMOUTH ST & TREMONT ST
BOSTON  MA 02118
UNITED ",42.342829973795595,-71.07374698637896,"(42.342829973795595, -71.07374698637896)"
232010564,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-02-09 04:59:00+00,2023,2,Thursday,4,,DUNCAN ST,42.302497266287176,-71.05831705140189,"(42.302497266287176, -71.05831705140189)"
232010576,3410,,TOWED MOTOR VEHICLE,C6, ,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,BAXTER ST,42.33536884128161,-71.05353103588098,"(42.33536884128161, -71.05353103588098)"
232010674,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
232010763,801,,ASSAULT - SIMPLE,D4, ,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232010777,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,206,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,FARNSWORTH ST,42.35156643900528,-71.04835172236467,"(42.35156643900528, -71.04835172236467)"
232010426,801,,ASSAULT - SIMPLE,C11, ,0,2023-02-08 16:19:00+00,2023,2,Wednesday,16,,"DORCHESTER AVE & VALLEY RD
DORCHESTER  MA 02124
UN",42.277963985111754,-71.06648794680154,"(42.277963985111754, -71.06648794680154)"
232010421,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2023-02-08 16:24:00+00,2023,2,Wednesday,16,,"HARVARD ST & W MAIN ST
MATTAPAN  MA 02126
UNITED S",42.287207016955286,-71.09489194066944,"(42.287207016955286, -71.09489194066944)"
232010442,1831,,SICK ASSIST,D4,130,0,2023-02-08 16:27:00+00,2023,2,Wednesday,16,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
232010422,801,,ASSAULT - SIMPLE,C11, ,0,2023-02-08 16:28:00+00,2023,2,Wednesday,16,,LYON ST,42.30638322801941,-71.06021217719662,"(42.30638322801941, -71.06021217719662)"
232010412,3114,,INVESTIGATE PROPERTY,A1, ,0,2023-02-08 16:30:00+00,2023,2,Wednesday,16,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
232010471,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2023-02-08 16:30:00+00,2023,2,Wednesday,16,,BOWDOIN ST,42.36038172517122,-71.06285768482353,"(42.36038172517122, -71.06285768482353)"
232014614,3115,,INVESTIGATE PERSON,A1,77,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
232010807,3115,,INVESTIGATE PERSON,D4,273,0,2023-02-09 08:00:00+00,2023,2,Thursday,8,,NORTHAMPTON STREET,,,
232010573,3801,,M/V ACCIDENT - OTHER,D4, ,0,2023-02-09 08:13:00+00,2023,2,Thursday,8,,"COLUMBUS AVE & GREENWICH PARK
BOSTON  MA 02118
UNI",42.342167000784734,-71.07983797400966,"(42.342167000784734, -71.07983797400966)"
232010596,3410,,TOWED MOTOR VEHICLE,C11, ,0,2023-02-09 08:18:00+00,2023,2,Thursday,8,,WAINWRIGHT ST,42.290395673093435,-71.06705307730446,"(42.290395673093435, -71.06705307730446)"
232010598,3410,,TOWED MOTOR VEHICLE,A7, ,0,2023-02-09 08:23:00+00,2023,2,Thursday,8,,PORTER ST,42.37219603247412,-71.03433505465748,"(42.37219603247412, -71.03433505465748)"
232010578,3805,,M/V ACCIDENT - POLICE VEHICLE,E13,572,0,2023-02-09 08:30:00+00,2023,2,Thursday,8,,WASHINGTON ST,42.314085188816705,-71.09998685037968,"(42.314085188816705, -71.09998685037968)"
232010880,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2023-02-09 08:30:00+00,2023,2,Thursday,8,,WASHINGTON ST,42.29451036761237,-71.07197241090022,"(42.29451036761237, -71.07197241090022)"
232010577,3115,,INVESTIGATE PERSON,B3, ,0,2023-02-09 08:37:00+00,2023,2,Thursday,8,,MILLET ST,42.2936874796953,-71.07692421858751,"(42.2936874796953, -71.07692421858751)"
232010582,619,,LARCENY ALL OTHERS,B3, ,0,2023-02-09 08:40:00+00,2023,2,Thursday,8,,COLONIAL AVE,42.29040923059065,-71.07693574277538,"(42.29040923059065, -71.07693574277538)"
232010601,617,,LARCENY THEFT FROM BUILDING,A1, ,0,2023-02-09 08:55:00+00,2023,2,Thursday,8,,PIEDMONT ST,42.349921452271865,-71.06819640153076,"(42.349921452271865, -71.06819640153076)"
232010581,3207,,PROPERTY - FOUND,C11,348,0,2023-02-09 09:00:00+00,2023,2,Thursday,9,,FREEPORT ST,42.30530489867525,-71.05719121453048,"(42.30530489867525, -71.05719121453048)"
232010613,3502,,MISSING PERSON - LOCATED,B2, ,0,2023-02-09 09:07:00+00,2023,2,Thursday,9,,HOWLAND ST,42.31324759576598,-71.08692602956602,"(42.31324759576598, -71.08692602956602)"
232010580,3207,,PROPERTY - FOUND,B2,289,0,2023-02-09 09:10:00+00,2023,2,Thursday,9,,TREMONT ST,42.33402461310304,-71.09039049468309,"(42.33402461310304, -71.09039049468309)"
232012480,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,291,0,2023-02-09 09:15:00+00,2023,2,Thursday,9,,CEDAR ST,42.32747758558177,-71.0950947204481,"(42.32747758558177, -71.0950947204481)"
232010607,3115,,INVESTIGATE PERSON,D4, ,0,2023-02-09 09:19:00+00,2023,2,Thursday,9,,DARTMOUTH ST,42.34767066713248,-71.0762074220551,"(42.34767066713248, -71.0762074220551)"
232010595,2647,,THREATS TO DO BODILY HARM,D4, ,0,2023-02-09 09:22:00+00,2023,2,Thursday,9,,WASHINGTON ST,42.34334672152103,-71.0664314161937,"(42.34334672152103, -71.0664314161937)"
232010603,3115,,INVESTIGATE PERSON,D4, ,0,2023-02-09 09:25:00+00,2023,2,Thursday,9,,BERKELEY ST,42.35101359529391,-71.07293512728324,"(42.35101359529391, -71.07293512728324)"
232010602,3115,,INVESTIGATE PERSON,D4,620,0,2023-02-09 09:27:00+00,2023,2,Thursday,9,,MASSACHUSETTS AVE,42.34439568415443,-71.08632016344815,"(42.34439568415443, -71.08632016344815)"
232010590,3410,,TOWED MOTOR VEHICLE,C6,220,0,2023-02-09 09:30:00+00,2023,2,Thursday,9,,E BROADWAY,42.335468125482045,-71.04489149473773,"(42.335468125482045, -71.04489149473773)"
232010591,3410,,TOWED MOTOR VEHICLE,B2, ,0,2023-02-09 09:35:00+00,2023,2,Thursday,9,,GAYLAND ST,42.31989005521876,-71.07626208688092,"(42.31989005521876, -71.07626208688092)"
232010597,3114,,INVESTIGATE PROPERTY,E5, ,0,2023-02-09 09:35:00+00,2023,2,Thursday,9,,BAKER ST,42.27280592272905,-71.1646575324256,"(42.27280592272905, -71.1646575324256)"
232010612,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2023-02-09 10:27:00+00,2023,2,Thursday,10,,E FOURTH ST,42.33455851392444,-71.0446105358374,"(42.33455851392444, -71.0446105358374)"
232010606,3502,,MISSING PERSON - LOCATED,E13,574,0,2023-02-09 10:30:00+00,2023,2,Thursday,10,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
232010623,3130,,SEARCH WARRANT,C6,200,0,2023-02-09 10:30:00+00,2023,2,Thursday,10,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232010609,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11, ,0,2023-02-09 10:44:00+00,2023,2,Thursday,10,,HANCOCK ST,42.31043399746241,-71.06134009762133,"(42.31043399746241, -71.06134009762133)"
232010619,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3, ,0,2023-02-09 10:49:00+00,2023,2,Thursday,10,,BLUE HILL AVE,42.26994731617787,-71.09380307519207,"(42.26994731617787, -71.09380307519207)"
232010628,2670,,HARASSMENT/ CRIMINAL HARASSMENT,E13,574,0,2023-02-09 11:00:00+00,2023,2,Thursday,11,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
232010966,801,,ASSAULT - SIMPLE,B2,282,0,2023-02-09 11:05:00+00,2023,2,Thursday,11,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
232012124,2647,,THREATS TO DO BODILY HARM,D14, ,0,2023-02-08 16:42:00+00,2023,2,Wednesday,16,,FRANKLIN ST,42.3608086915251,-71.13197748613906,"(42.3608086915251, -71.13197748613906)"
232010425,3301,,VERBAL DISPUTE,E5,691,0,2023-02-08 16:59:00+00,2023,2,Wednesday,16,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232010436,1831,,SICK ASSIST,D4,146,0,2023-02-08 17:00:00+00,2023,2,Wednesday,17,,SAINT BOTOLPH ST,42.34561900583096,-71.07990847031095,"(42.34561900583096, -71.07990847031095)"
232011044,3115,,INVESTIGATE PERSON,E5,691,0,2023-02-08 17:00:00+00,2023,2,Wednesday,17,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232010432,2907,,VAL - OPERATING AFTER REV/SUSP.,E18, ,0,2023-02-08 17:01:00+00,2023,2,Wednesday,17,,"RIVER ST & CENTRAL AVE
HYDE PARK  MA 02136
UNITED ",42.2558710046903,-71.12129696305412,"(42.2558710046903, -71.12129696305412)"
232010445,613,,LARCENY SHOPLIFTING,E5, ,0,2023-02-08 17:18:00+00,2023,2,Wednesday,17,,VFW PKWY,42.28059504625117,-71.17091524033172,"(42.28059504625117, -71.17091524033172)"
232011119,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2023-02-09 11:07:00+00,2023,2,Thursday,11,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
232010653,2647,,THREATS TO DO BODILY HARM,B2, ,0,2023-02-09 11:12:00+00,2023,2,Thursday,11,,CIRCUIT ST,42.32410156487647,-71.08694240732108,"(42.32410156487647, -71.08694240732108)"
232010632,3115,,INVESTIGATE PERSON,B2, ,0,2023-02-09 11:15:00+00,2023,2,Thursday,11,,WASHINGTON ST,42.33094751774542,-71.08285103905484,"(42.33094751774542, -71.08285103905484)"
232010629,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,External, ,0,2023-02-09 11:15:00+00,2023,2,Thursday,11,,HUDSON ST,42.35074197291231,-71.06006134581432,"(42.35074197291231, -71.06006134581432)"
232010658,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2023-02-09 11:17:00+00,2023,2,Thursday,11,,"KIRKWOOD RD & SOUTH ST
BRIGHTON  MA 02135
UNITED S",42.34023700079337,-71.15570398149217,"(42.34023700079337, -71.15570398149217)"
232010644,540,,BURGLARY - COMMERICAL,A1, ,0,2023-02-09 11:24:00+00,2023,2,Thursday,11,,SOUTH ST,42.35110202802516,-71.05735186002936,"(42.35110202802516, -71.05735186002936)"
232010635,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1, ,0,2023-02-09 11:34:00+00,2023,2,Thursday,11,,"ESSEX ST & EDINBORO ST
BOSTON  MA 02111
UNITED STA",42.35250000511908,-71.05979004680823,"(42.35250000511908, -71.05979004680823)"
232010643,2401,,AFFRAY,A1, ,0,2023-02-09 11:35:00+00,2023,2,Thursday,11,,ARLINGTON ST,42.34825252146545,-71.06924614533797,"(42.34825252146545, -71.06924614533797)"
232010638,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,111,0,2023-02-09 11:35:00+00,2023,2,Thursday,11,,"WINTER PL & WINTER ST
BOSTON  MA 02111
UNITED STAT",42.35579897229036,-71.06128195012624,"(42.35579897229036, -71.06128195012624)"
232010636,1831,,SICK ASSIST,E5,661,0,2023-02-09 11:35:00+00,2023,2,Thursday,11,,SOUTH ST,42.28860658218721,-71.13265052005322,"(42.28860658218721, -71.13265052005322)"
232010633,3115,,INVESTIGATE PERSON,C6,200,0,2023-02-09 11:39:00+00,2023,2,Thursday,11,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232010637,3410,,TOWED MOTOR VEHICLE,A7, ,0,2023-02-09 11:53:00+00,2023,2,Thursday,11,,MOORE ST,42.38226505908086,-71.01816899920836,"(42.38226505908086, -71.01816899920836)"
232010649,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E18, ,0,2023-02-09 11:59:00+00,2023,2,Thursday,11,,"TRUMAN PKWY & FAIRMOUNT AVE
HYDE PARK  MA 02136
UN",42.25259399263255,-71.11833794560887,"(42.25259399263255, -71.11833794560887)"
232010919,1102,,FRAUD - FALSE PRETENSE / SCHEME,C6,200,0,2023-02-09 12:00:00+00,2023,2,Thursday,12,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232011014,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,152,0,2023-02-09 12:00:00+00,2023,2,Thursday,12,,TREMONT ST,42.342995719155645,-71.07344065138498,"(42.342995719155645, -71.07344065138498)"
232012382,619,,LARCENY ALL OTHERS,B3,465,0,2023-02-09 12:00:00+00,2023,2,Thursday,12,,BLUE HILL AVENUE,,,
232013275,3115,,INVESTIGATE PERSON,E5,691,0,2023-02-09 12:00:00+00,2023,2,Thursday,12,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232010659,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,A1, ,0,2023-02-09 12:02:00+00,2023,2,Thursday,12,,HUDSON ST,42.35074197291231,-71.06006134581432,"(42.35074197291231, -71.06006134581432)"
232010656,3114,,INVESTIGATE PROPERTY,B3, ,0,2023-02-09 12:26:00+00,2023,2,Thursday,12,,EVANS ST,42.281060015235106,-71.0842064701161,"(42.281060015235106, -71.0842064701161)"
232010683,2610,,TRESPASSING,A7,824,0,2023-02-09 12:30:00+00,2023,2,Thursday,12,,TRENTON ST,42.38029950824387,-71.0326471903466,"(42.38029950824387, -71.0326471903466)"
232010673,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,99,0,2023-02-09 12:30:00+00,2023,2,Thursday,12,,"CONGRESS ST & WATER ST
BOSTON  MA 02109
UNITED STA",42.35758004217961,-71.05643004595527,"(42.35758004217961, -71.05643004595527)"
232010654,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,B3, ,0,2023-02-09 12:38:00+00,2023,2,Thursday,12,,WOODROW AVE,42.285760841425144,-71.09030348679698,"(42.285760841425144, -71.09030348679698)"
